 14.800000 0.000000 7.845166 30.025041 20.724077 9.419561 16.925998 28.428438 19.417627    11.06212 12.77809 15.77835
 15.000000 0.000000 7.801881 29.647699 20.674598 9.926177 16.574204 29.535182 19.102753    10.07001 14.41529 13.94276
 15.200000 0.000000 7.826632 29.188303 20.845041 9.695627 16.230928 31.035806 18.743061    11.22661 13.57949 16.00582
 15.400000 0.000000 7.795647 29.860451 20.867944 9.312583 16.335147 30.467596 18.362204    13.82566 13.91512 14.10299
 15.600000 0.000000 7.853471 29.621685 20.935019 9.184504 16.172586 31.081641 18.035825    14.42238 14.00671 14.04367
 15.800000 0.000000 7.806932 28.855569 20.649190 8.964856 16.158974 30.183392 17.852726    13.09883 13.13225 13.25043
 16.000000 0.000000 7.826008 29.094921 20.821426 8.635843 16.024935 29.799931 18.339350    12.80649 13.83772 14.04898
 16.200000 0.000000 7.839159 29.238676 19.982654 8.993093 17.022409 28.879270 17.961194    13.44076 13.65099 13.13929
 16.400000 0.000000 7.902210 29.226674 20.257746 9.700864 18.281186 28.414744 18.423750    13.20210 12.97819 12.95737
 16.600000 0.000000 7.824911 28.545608 20.668832 9.584076 17.824630 28.426176 19.846331    12.77790 13.13887 13.78908
 16.800000 0.000000 7.740335 28.766459 20.699563 9.242106 17.017147 28.034274 20.457119    13.79758 12.33962 12.56510
 17.000000 0.000000 7.789581 27.903097 20.289230 8.122617 16.238991 28.205260 19.934338    12.74651 12.66590 13.65959
 17.200000 0.000000 7.869625 28.517781 19.613431 7.883964 16.814526 27.339463 20.333012    12.26328 12.52894 13.98322
 17.400000 0.000000 7.844538 28.774980 19.299970 8.692863 17.253631 26.969481 20.240675    13.97002 14.49239 13.99859
 17.600000 0.000000 7.877795 28.627427 19.502284 8.102200 18.279127 27.491199 19.429459    14.57157 14.49960 12.61677
 17.800000 0.000000 7.890764 28.027230 19.336221 8.686606 18.408971 28.148147 18.601361    14.03800 14.09810 12.72480
 18.000000 0.000000 7.934082 28.263927 19.931533 8.433380 18.410037 28.005778 19.428597    15.52307 13.79771 11.60750
 18.200000 0.000000 7.823041 28.280644 19.890400 8.424334 18.923837 27.304824 19.666006    14.46522 15.01866 11.69660
 18.400000 0.000000 7.955007 28.980983 20.340959 8.802088 19.310022 27.023833 19.820371    13.84763 16.23074 10.61860
 18.600000 0.000000 7.885113 29.559816 21.352166 9.882306 18.889038 26.064508 20.956468    14.30449 14.44998 12.54706
 18.800000 0.000000 7.929259 29.631725 21.383696 10.400503 18.318232 25.985713 20.917860   14.29244 15.37713 13.02871
 19.000000 0.000000 8.001507 28.579668 21.204725 11.002616 18.191993 26.404650 21.124315   16.31764 14.18868 14.39488
 19.200000 0.000000 7.894313 28.769415 20.728878 11.132418 17.490304 26.607687 20.773991   13.81189 15.60086 13.74673
 19.400000 0.000000 7.852812 29.042363 20.317202 11.034183 17.385874 26.252996 20.885029   15.10000 14.83062 14.09707
 19.600000 0.000000 7.820070 28.307572 20.441170 10.539196 17.173149 26.750212 20.540371   14.34003 14.95104 15.01623
 19.800000 0.000000 7.903377 27.852055 20.151474 9.886429 17.795148 27.088621 19.724520    14.62018 13.04900 14.53396
 20.000000 0.000000 7.796874 27.763397 18.526070 9.273648 18.730215 27.249114 18.629542    13.84342 11.52449 14.44552
 20.200000 0.000000 7.732359 27.104427 17.611059 10.351313 18.461891 28.100301 18.599278   14.79533 11.29867 13.40173
 20.400000 0.000000 7.798903 26.691526 17.637638 9.715091 17.443476 28.395091 18.711300    16.17848 11.01350 13.83527
 20.600000 0.000000 7.713809 27.709939 17.001088 9.669612 17.889017 27.101787 18.049669    14.89042 11.18145 13.01842
 20.800000 0.000000 7.922895 28.141461 17.159742 10.218602 17.351852 26.575600 18.681818   13.09461 13.33019 13.78299
 21.000000 0.000000 7.899654 28.432729 17.674173 10.978406 16.590744 26.974418 19.771336   12.73596 13.69910 13.31373
 21.200000 0.000000 7.862175 28.991766 17.564128 10.961779 16.567759 27.809941 19.661512   11.39285 16.20740 14.81840
 21.400000 0.000000 7.826992 29.064328 17.881611 10.666693 16.343010 28.356800 20.153348   14.12902 14.86795 15.84270
 21.600000 0.000000 7.905686 28.690686 17.479024 10.757336 15.877619 27.803990 20.018386   12.91020 14.28232 15.58870
 21.800000 0.000000 7.830691 28.289135 17.344507 11.032556 15.742529 28.693802 19.686318   13.75189 13.00776 14.48671
 22.000000 0.000000 7.757191 28.702710 17.578975 11.858834 16.607488 28.731380 19.615613   15.75702 15.00817 14.51988
 22.200000 0.000000 7.825442 28.557698 17.513052 11.609302 17.301047 29.107810 19.067591   15.30665 14.37546 13.66130
 22.400000 0.000000 7.814037 28.192192 17.143492 10.994087 17.280830 29.283143 18.218664   14.65578 15.48912 14.79848
 22.600000 0.000000 7.802424 28.729451 17.252843 11.263542 17.669062 29.463668 17.436393   13.48482 13.33879 15.35880
 22.800000 0.000000 7.818134 28.136066 17.111069 11.860124 17.109234 30.559912 16.458913   13.01849 14.87135 15.23167
 23.000000 0.000000 7.901924 27.990496 16.388785 11.879052 17.091580 30.386581 15.577653   12.91967 15.53770 15.72614
 23.200000 0.000000 7.864457 27.927437 16.216741 11.936028 17.325418 30.031630 15.466823   11.99509 14.29580 14.84155
 23.400000 0.000000 7.809296 27.662168 16.470618 11.852446 16.336818 30.449851 15.619014   14.98937 14.42319 13.75356
 23.600000 0.000000 7.860535 26.564166 16.675174 12.150590 15.113631 30.681462 16.256454   11.94195 15.36152 14.14743
 23.800000 0.000000 7.722434 26.656621 17.439367 12.871072 14.714007 30.935330 17.064333   12.75400 14.20553 14.36905
 24.000000 0.000000 7.871326 26.769901 17.437874 13.575943 15.239360 30.900504 17.235885   13.66660 14.15659 14.34835
 24.200000 0.000000 7.861861 26.497944 17.584199 13.564901 15.237406 31.603902 17.679928   14.40560 13.35866 13.98621
 24.400000 0.000000 7.831638 27.017578 17.304911 14.272589 16.038775 32.090271 17.869560   15.07350 12.73993 13.01701
 24.600000 0.000000 7.885768 27.083118 16.904859 14.569041 16.101736 31.293248 17.767461   13.79514 12.52637 13.94750
 24.800000 0.000000 7.803322 27.322262 16.725949 14.380779 16.741169 31.216447 18.104008   13.54714 11.77553 15.35101
 25.000000 0.000000 7.832511 28.263138 16.564457 14.205223 17.550359 31.680165 18.128896   14.25860 11.70898 13.78565
 25.200000 0.000000 7.801377 27.792535 16.087862 13.112573 17.404112 31.792634 17.530444   14.45419 11.31864 14.10083
 25.400000 0.000000 7.816220 27.125833 16.109570 13.184198 17.139335 31.903308 18.124283   13.55273 12.92484 13.46080
 25.600000 0.000000 7.856488 26.584381 16.053456 13.215919 16.122066 32.419265 18.034980   12.95520 14.64049 13.87583
 25.800000 0.000000 7.851285 26.754251 17.122285 13.168740 15.107409 32.335101 18.868907   13.62071 14.75870 11.22942
 26.000000 0.000000 7.847048 26.381139 16.946874 13.132125 15.138372 32.063280 18.048244   13.65355 15.03218 10.36454
 26.200000 0.000000 7.907053 26.754105 16.698101 13.496476 15.494207 32.151625 18.898598   12.66768 13.99467 9.80869
 26.400000 0.000000 7.791541 26.582950 16.720420 13.840635 14.951795 32.327823 19.094884   14.43967 15.17601 11.80061
 26.600000 0.000000 7.849071 27.410273 16.906285 13.796129 16.079214 31.562730 18.839732   14.32549 14.05244 12.57503
 26.800000 0.000000 7.940535 27.062863 16.734399 13.918741 15.580024 31.954018 18.369420   13.76044 16.24350 13.02545
 27.000000 0.000000 7.790878 27.315106 16.831550 14.691995 16.193577 32.549914 18.252899   16.17252 13.73976 12.67437
 27.200000 0.000000 7.896108 27.823875 16.467280 15.001566 16.637380 31.839086 18.696240   13.39516 14.04956 13.96879
 27.400000 0.000000 7.905233 27.593785 16.799520 14.022267 15.828385 31.992859 18.785213   12.06180 14.96268 14.75818
 27.600000 0.000000 7.866255 27.285192 16.840181 13.695854 15.651398 32.372293 19.098965   11.65792 15.59342 13.62317
 27.800000 0.000000 7.806519 27.306258 17.214409 13.537351 14.942034 32.430440 19.465733   13.95718 15.04191 13.61049
 28.000000 0.000000 7.818874 28.023776 17.055096 14.159130 16.009911 31.657264 19.055304   13.57863 15.19954 14.78633
 28.200000 0.000000 7.680815 28.105263 16.098324 13.492955 16.905019 30.798585 18.397878   10.47904 14.15245 13.27927
 28.400000 0.000000 7.464433 28.154217 16.606062 13.468445 16.909671 30.966673 18.608835   14.02091 13.18970 12.78532
 28.600000 0.000000 7.755476 27.670413 16.452575 13.398029 16.447775 31.404431 17.968557   14.98936 12.69695 12.27681
 28.800000 0.000000 7.829680 27.959435 15.837039 13.532767 16.138826 31.489552 18.241153   14.99282 14.96869 12.55368
 29.000000 0.000000 7.936781 27.078925 15.827404 14.007198 15.544744 32.473395 18.699244   15.39559 14.93839 13.86741
 29.200000 0.000000 7.806444 27.126003 15.737690 14.258645 15.640719 31.875635 19.386681   15.83157 14.69476 14.61921
 29.400000 0.000000 7.393287 27.572669 16.349153 13.736736 14.921469 31.323100 20.467043   14.28541 13.86881 16.39349
 29.600000 0.000000 7.464157 27.211304 15.887783 13.683338 15.220041 31.038402 20.185092   14.73565 14.22679 13.79313
 29.800000 0.000000 6.951903 27.638174 15.430740 14.050866 15.958429 30.673921 19.838031   13.98946 15.46726 13.68799
 30.000000 0.000000 7.011633 28.061410 15.202599 14.444679 16.352338 30.607012 20.464602   16.21023 13.86539 13.25649
 30.200000 0.000000 7.005074 27.997878 15.437398 14.223782 16.208017 29.597038 20.234251   15.93460 15.38172 13.80005
 30.400000 0.000000 7.216420 27.695185 15.223375 14.249453 16.912780 29.326133 19.432614   18.03106 11.96236 14.21241
 30.600000 0.000000 7.738855 27.695609 15.787874 15.250263 15.964297 28.263364 20.680638   15.69429 14.71952 13.94644
 30.800000 0.000000 7.843144 28.582436 16.790205 14.927435 16.074446 27.860437 21.100948   15.61530 13.52112 11.50346
 31.000000 0.000000 7.949560 28.207231 15.394770 14.301395 16.478878 27.852863 19.840542   14.73491 11.59422 12.22823
 31.200000 0.000000 7.869227 28.104718 15.140148 14.260155 16.926643 27.011469 19.222576   13.86216 12.57755 12.56631
 31.400000 0.000000 7.884403 28.294900 15.743341 14.628480 17.450936 26.986385 19.764684   14.48649 13.90227 11.02817
 31.600000 0.000000 7.856211 27.819689 15.620391 14.479382 17.552794 28.506933 19.869569   15.89293 13.43736 11.41629
 31.800000 0.000000 7.882595 28.019343 14.987332 13.490608 17.092270 28.808603 19.116281   16.40702 12.45922 12.37291
 32.000000 0.000000 7.885507 28.118268 14.210635 13.120059 17.074164 28.315010 19.426595   14.34462 14.08253 12.41391
 32.200000 0.000000 7.790978 28.601092 13.627151 13.472988 18.483093 27.635980 19.259142   15.05672 12.84537 11.82232
 32.400000 0.000000 7.825761 28.314067 13.017881 14.311916 18.890690 27.623065 19.457928   16.19661 11.94754 11.83125
 32.600000 0.000000 7.710289 27.848643 12.281188 14.250590 19.023466 28.356611 19.190407   16.22863 12.34887 12.16308
 32.800000 0.000000 7.983175 27.440813 11.401399 14.420381 19.122514 28.409804 19.399263   14.40087 11.74053 13.30640
 33.000000 0.000000 7.305994 27.388816 11.526033 14.753940 19.042819 29.447943 19.736935   14.53213 12.31103 13.39990
 33.200000 0.000000 6.982276 27.492264 11.834583 14.539996 19.486765 29.658042 19.193423   13.04607 13.05421 14.10686
 33.400000 0.000000 7.028664 27.548343 12.519753 14.690250 20.136401 30.321143 19.227695   16.35908 14.66589 14.75147
 33.600000 0.000000 6.966593 27.388776 12.054891 14.856259 20.051807 29.896704 19.333773   15.34758 14.81707 14.04416
 33.800000 0.000000 6.954523 26.666054 11.453362 15.282609 19.035662 29.518060 19.910815   14.37087 13.83093 15.38491
 34.000000 0.000000 7.009569 27.250252 11.938995 14.988254 18.745649 29.056446 20.926164   14.44696 14.56775 15.07696
 34.200000 0.000000 7.073855 27.403874 12.886071 15.136605 17.893174 29.480481 21.688108   15.74656 13.94797 14.43887
 34.400000 0.000000 6.993965 27.233506 12.910874 15.987832 18.571332 29.554828 21.588384   14.88841 13.61706 14.78502
 34.600000 0.000000 7.006279 26.386678 13.307039 16.933240 17.983856 29.676468 21.957668   14.80735 14.44206 14.77606
 34.800000 0.000000 7.169255 27.160891 12.857184 15.880999 18.298651 29.816906 20.696099   16.43178 12.61179 12.88807
 35.000000 0.000000 7.144563 27.491093 12.775953 15.818611 18.107257 29.055153 20.781844   14.97868 13.65498 13.73053
 35.200000 0.000000 7.020309 27.516652 12.597359 16.414722 18.759991 28.203219 20.611973   15.79801 13.19358 15.47502
 35.400000 0.000000 7.262513 27.569887 12.390193 16.380051 18.524515 28.106448 20.497730   15.62531 13.64577 16.91326
 35.600000 0.000000 7.324099 27.646282 12.266408 16.503412 19.078600 28.077251 19.924397   15.34496 14.07410 16.71179
 35.800000 0.000000 7.104226 28.364128 11.694945 16.882010 20.150103 28.234246 19.720229   15.72480 14.69536 16.15004
 36.000000 0.000000 7.065845 28.530938 11.095620 16.390157 20.298708 28.136200 19.465579   14.19093 15.27703 16.98734
 36.200000 0.000000 7.056005 28.361341 10.895935 16.687968 20.062548 27.386404 20.182469   12.64438 15.48553 15.71843
 36.400000 0.000000 7.083590 27.562829 10.332860 18.106044 19.866573 26.576134 20.931329   14.19916 14.44968 13.93330
 36.600000 0.000000 7.000776 27.146974 10.067284 18.581000 20.382781 26.762457 20.478972   14.83323 14.88101 14.81896
 36.800000 0.000000 6.992935 26.730982 10.142714 19.180148 20.202910 27.309067 20.921066   14.05258 14.49891 14.81418
 37.000000 0.000000 7.198507 26.945682 10.102358 18.650324 21.128369 26.802925 20.211851   13.78496 13.32427 12.21641
 37.200000 0.000000 7.445858 27.205097 10.008656 19.055853 21.440143 26.140796 20.566386   14.46856 13.94766 13.98926
 37.400000 0.000000 7.857911 26.636437 10.221887 19.229892 21.345480 26.248889 19.993916   15.04295 12.95932 12.16063
 37.600000 0.000000 7.772668 26.044867 11.005419 18.696469 20.300399 27.232891 19.809343   13.90184 14.31435 12.07759
 37.800000 0.000000 7.775869 27.095959 11.280164 18.035657 21.319845 27.709494 19.006578   12.89440 14.88782 12.74727
 38.000000 0.000000 7.796212 27.493163 10.643939 18.614039 21.289751 27.209309 19.542331   15.53901 16.96014 11.94053
 38.200000 0.000000 7.871921 28.012031 10.870816 19.242799 21.351744 27.280570 20.686620   13.77951 16.45764 12.68888
 38.400000 0.000000 7.824078 27.723799 11.317525 18.847504 20.431243 27.359492 20.839809   16.08436 16.81579 12.80662
 38.600000 0.000000 7.808912 28.063513 11.873979 18.063908 19.528239 26.662227 21.397338   14.26711 15.22966 13.84610
 38.800000 0.000000 7.662890 27.655763 12.215652 18.383370 18.250219 26.093443 22.090727   14.61234 13.42399 13.34472
 39.000000 0.000000 7.535828 27.265548 12.159270 17.286208 17.762301 25.455683 21.742505   15.76367 13.73323 12.66023
 39.200000 0.000000 7.797035 28.111505 12.214777 17.285425 18.805939 26.135891 21.647976   14.22356 14.80135 12.23571
 39.400000 0.000000 7.806336 26.985470 13.315498 17.237537 16.875763 25.273709 22.221758   14.75807 13.97604 12.95885
 39.600000 0.000000 7.812212 26.492334 13.631556 17.379880 16.474884 25.033221 21.867965   15.71482 11.89712 14.05564
 39.800000 0.000000 7.911531 26.120472 13.536399 16.876867 17.067741 25.720495 21.386893   15.46385 12.00995 13.38926
 40.000000 0.000000 7.730146 26.341893 13.183312 16.643311 17.450249 26.711040 20.445282   15.40952 12.87273 14.13402
 40.200000 0.000000 7.707787 26.061470 13.458797 16.750884 16.314183 26.445807 21.244336   14.22768 13.79543 15.32890
 40.400000 0.000000 7.827092 25.682497 14.294220 16.670396 16.195661 26.222936 21.116234   13.38574 13.73664 15.85732
 40.600000 0.000000 7.824226 25.834384 14.400257 16.102281 16.367217 25.528290 21.019262   15.93819 15.62324 14.62680
 40.800000 0.000000 7.779274 25.390671 14.411107 15.786652 16.096917 25.729203 21.198586   14.80498 15.77313 14.43157
 41.000000 0.000000 7.724529 25.735618 13.501059 15.993360 16.911769 25.299160 20.991221   13.15250 13.57302 14.72119
 41.200000 0.000000 7.843586 25.757731 12.891235 16.006175 17.546885 24.760940 20.652821   12.63988 14.26181 15.49044
 41.400000 0.000000 7.806676 25.383461 13.219057 16.073390 16.953819 24.809212 21.144177   14.45398 13.60750 13.85717
 41.600000 0.000000 7.931939 25.632399 12.600029 15.699626 17.322594 24.980207 20.795397   13.19210 14.25115 15.16182
 41.800000 0.000000 7.873319 25.833739 12.640197 15.361729 17.475655 25.221345 20.305915   15.27738 16.05066 14.67077
 42.000000 0.000000 7.895805 26.203347 12.548908 14.777582 17.352197 25.264879 20.083981   13.15963 16.23053 16.48113
 42.200000 0.000000 7.924721 26.966018 13.174933 14.658899 17.931280 25.487690 20.226060   14.12457 16.08343 15.27462
 42.400000 0.000000 7.960383 27.412931 13.598990 14.188937 18.532207 25.088011 19.873256   12.72882 13.46454 13.65362
 42.600000 0.000000 7.880046 26.812371 13.070202 14.203533 18.215262 25.145942 19.134464   12.20539 13.81906 13.64529
 42.800000 0.000000 7.852267 27.078976 12.580919 14.274689 18.383640 25.703928 18.474109   13.00942 15.51508 13.54443
 43.000000 0.000000 7.708030 26.621672 12.193878 14.038489 17.414986 25.520824 18.257093   12.94740 13.79846 12.80676
 43.200000 0.000000 7.933532 26.733524 11.945704 14.581905 16.730113 25.013021 19.577690   14.27418 16.52344 13.86748
 43.400000 0.000000 7.894199 27.108516 12.736670 14.247569 16.483289 24.023736 20.192116   13.51416 14.69080 14.94655
 43.600000 0.000000 7.816325 27.138037 13.389057 13.939161 16.293999 23.928948 20.329872   14.37006 14.18254 14.03550
 43.800000 0.000000 7.549137 27.281576 13.651993 13.365089 16.672584 24.601813 19.441152   14.37984 15.11809 12.98276
 44.000000 0.000000 7.809589 27.333572 13.507287 13.966843 16.403954 24.981477 20.219291   14.75704 14.97033 13.33550
 44.200000 0.000000 7.808882 28.174836 13.820860 14.742448 16.740384 24.848400 21.054953   12.24079 13.99929 16.37473
 44.400000 0.000000 7.689518 28.548228 13.768493 14.948596 17.499668 25.321840 20.911987   11.30735 14.64673 17.46497
 44.600000 0.000000 7.758441 28.499677 13.192982 14.688792 18.077223 25.932323 20.114138   12.32652 13.81339 16.30670
 44.800000 0.000000 7.875916 28.442577 13.956863 14.691064 18.237026 26.054686 19.623817   13.63084 14.58468 14.25339
 45.000000 0.000000 7.808688 27.949182 13.721195 14.962448 18.006983 25.530388 19.611004   13.00852 16.00541 15.61606
 45.200000 0.000000 7.810838 28.076589 13.701940 15.656338 18.206189 25.204445 20.458827   14.02518 15.50671 17.10194
 45.400000 0.000000 7.874508 28.306851 13.731980 16.271685 19.173432 26.129923 20.277563   11.86293 14.57192 16.58369
 45.600000 0.000000 7.964680 27.999397 13.346550 16.215566 19.731975 26.790981 19.419325   12.51793 14.74606 17.18238
