7014.800000 5.903534 1.960841 2.455125 2.357562 2.512594 4.627616 3.568150 3.711225      2.11012 1.67118 1.27952
7015.000000 5.885031 2.005054 2.512995 2.468938 2.477346 4.761757 3.678313 3.729595      2.49917 1.85715 0.84111
7015.200000 5.818520 1.885029 2.788862 2.275367 2.438710 4.951631 3.523673 3.858755      1.73336 1.79286 1.48974
7015.400000 5.840797 1.983516 2.467186 2.668937 2.419952 4.777335 3.755675 3.886286      1.57251 1.87465 0.86398
7015.600000 5.842627 1.919556 2.654089 2.240322 2.374952 4.738565 3.740128 3.738963      1.52717 2.35498 0.70651
7015.800000 5.916279 1.953884 2.424883 2.197972 2.417277 4.422746 3.618727 3.595080      1.54207 2.64814 1.20957
7016.000000 5.913240 1.966604 2.448569 2.317625 2.535013 4.561879 3.631390 3.931296      2.03675 2.46775 0.98278
7016.200000 5.895609 1.918395 2.562269 2.404236 2.467646 4.716465 3.708119 3.937736      2.25254 2.30157 1.60659
7016.400000 5.905864 1.965349 2.512659 2.393295 2.323523 4.673657 3.513627 3.559311      2.19264 1.96030 1.27918
7016.600000 5.906346 1.999524 2.392725 2.268999 2.539601 4.493436 3.667563 3.708258      1.59093 2.26394 1.06859
7016.800000 5.897047 1.975897 2.379763 2.461466 2.448315 4.623108 3.475352 3.890474      2.46471 2.19669 1.45320
7017.000000 5.900663 1.992421 2.365837 2.468565 2.428996 4.628960 3.602777 3.722652      2.04702 2.44595 0.88221
7017.200000 5.878976 1.973909 2.420916 2.635484 2.417480 4.753461 3.549450 3.991370      1.53643 2.07712 0.88140
7017.400000 5.885602 1.996750 2.445396 2.547231 2.534553 4.799816 3.717800 3.689714      1.86995 2.24070 1.65348
7017.600000 5.904537 1.975332 2.380280 2.390685 2.457331 4.617813 3.412328 3.847547      1.80595 2.20329 0.96827
7017.800000 5.891705 1.996153 2.463623 2.542621 2.473716 4.802783 3.631933 3.820312      1.70684 1.72794 1.03365
7018.000000 5.890767 1.994566 2.528730 2.435963 2.375651 4.823283 3.416016 3.954605      2.07456 2.04124 1.18579
7018.200000 5.903117 1.982283 2.509632 2.579066 2.396072 4.858582 3.649137 3.756099      1.76127 1.22753 0.72315
7018.400000 5.895708 1.981068 2.464522 2.473425 2.285423 4.736192 3.375254 3.835458      1.71059 1.98751 1.12506
7018.600000 5.898643 1.940847 2.493860 2.575922 2.291418 4.713148 3.671181 3.954414      1.83441 2.08645 0.49222
7018.800000 5.891392 2.004998 2.331481 2.578997 2.495202 4.690510 3.611894 3.900463      2.22851 1.71770 1.31542
7019.000000 5.897570 1.968729 2.420840 2.526049 2.413452 4.657045 3.667661 4.021447      1.61810 2.48800 0.75194
7019.200000 5.879823 2.028216 2.451764 2.585901 2.409773 4.913816 3.510040 3.755653      2.08410 2.17848 0.79948
7019.400000 5.906754 2.011010 2.480212 2.405054 2.547916 4.732755 3.576420 3.685446      1.87130 1.96709 1.28341
7019.600000 5.890579 1.931909 2.189210 2.583493 2.565389 4.541770 3.577405 4.138409      1.75019 2.96229 1.36997
7019.800000 5.915528 1.948608 2.445461 2.359470 2.348993 4.699895 3.332172 3.591556      1.56886 2.21716 0.94953
7020.000000 5.908453 1.883090 2.494423 2.403125 2.274506 4.690898 3.614630 3.724192      1.83329 1.70610 1.39528
7020.200000 5.880665 2.039761 2.480598 2.515267 2.601860 4.800145 3.545117 3.659161      1.76249 1.85128 0.85245
7020.400000 5.900494 2.007965 2.560393 2.502793 2.359629 4.915791 3.614869 3.712263      2.41857 1.79325 1.27245
7020.600000 5.890861 1.952593 2.550772 2.539296 2.225224 4.734871 3.521361 3.810318      1.23698 2.57304 1.26595
7020.800000 5.886057 2.006536 2.596647 2.513230 2.359696 4.971481 3.404909 3.723577      1.74903 2.38926 1.09079
7021.000000 5.873084 2.001136 2.552705 2.579524 2.505668 4.862419 3.718172 4.020024      1.62136 2.20184 1.51748
7021.200000 5.915158 1.957332 2.326963 2.388619 2.376413 4.579887 3.343616 3.752538      1.87838 2.08376 1.31959
7021.400000 5.911654 1.941866 2.321286 2.454706 2.481881 4.547234 3.754788 3.621634      1.82349 1.98337 0.78988
7021.600000 5.900586 1.993665 2.522973 2.317991 2.419370 4.717543 3.381584 3.697575      1.80081 2.57855 1.12594
7021.800000 5.899331 1.978956 2.523090 2.527599 2.415540 4.690232 3.674193 4.001363      2.41275 2.24137 1.25919
7022.000000 5.892543 1.987643 2.630223 2.329462 2.450263 4.771378 3.695617 3.696444      2.16039 2.03803 1.26553
7022.200000 5.906543 1.999599 2.586454 2.314053 2.373937 4.678844 3.620333 3.665198      2.35085 2.14967 1.15596
7022.400000 5.904042 1.987552 2.543449 2.449012 2.397454 4.741739 3.824123 3.652211      2.28796 2.06641 1.93681
7022.600000 5.899330 1.986280 2.563823 2.420957 2.390832 4.815073 3.538790 3.803749      2.21227 2.41756 1.20756
7022.800000 5.904654 1.878757 2.450679 2.419245 2.493643 4.621673 3.830223 3.698432      1.78089 1.64501 1.11903
7023.000000 5.902291 1.952405 2.530157 2.428737 2.428954 4.778878 3.817853 3.545432      1.61403 2.05519 1.00222
7023.200000 5.910020 1.902111 2.467522 2.392771 2.415245 4.679269 3.743090 3.850550      2.59364 2.61275 1.53907
7023.400000 5.881551 1.962255 2.582191 2.403782 2.536112 4.669786 3.918138 3.824650      1.80738 2.38469 1.24060
7023.600000 5.886872 2.010344 2.363337 2.513694 2.582771 4.647781 3.612529 3.905535      1.50882 2.62355 1.07167
7023.800000 5.862051 2.016400 2.497555 2.586152 2.499001 4.818850 3.611688 4.034026      2.09902 1.98521 1.43489
7024.000000 5.885595 1.934001 2.404145 2.462360 2.518432 4.592279 3.825988 3.786899      1.95201 1.88454 1.68823
7024.200000 5.921807 1.956235 2.398454 2.407857 2.417444 4.543268 3.685582 3.677277      2.19302 1.43943 1.08418
7024.400000 5.892690 2.037254 2.485278 2.410290 2.444261 4.664952 3.490102 3.791398      2.35175 2.77332 1.20723
7024.600000 5.894990 1.992573 2.421914 2.408091 2.585046 4.649473 3.522851 3.732178      1.95171 2.08643 0.96435
7024.800000 5.887950 1.991865 2.536792 2.318641 2.508290 4.714092 3.683293 3.689139      1.59079 2.05014 1.19660
7025.000000 5.895309 2.026624 2.610161 2.429505 2.448105 4.860364 3.597338 3.658254      2.12958 2.51095 1.16997
7025.200000 5.881312 1.999550 2.563608 2.403237 2.575487 4.751825 3.804775 3.737680      2.17180 2.35046 1.20506
7025.400000 5.834872 2.033675 2.656046 2.233579 2.416944 4.732619 3.384958 3.759469      1.77320 2.68957 0.99107
7025.600000 5.884807 2.008627 2.523608 2.492138 2.516278 4.836523 3.571846 3.710366      1.95969 1.76247 1.06575
7025.800000 5.899197 2.011610 2.469607 2.531533 2.449686 4.776169 3.587048 3.794807      1.90989 2.53908 1.26175
7026.000000 5.904279 1.996273 2.444938 2.412927 2.462122 4.665981 3.473682 3.910176      1.60659 2.66710 1.03141
7026.200000 5.916059 1.972341 2.356699 2.465354 2.426267 4.629766 3.545486 3.768696      1.59389 2.15165 1.09171
7026.400000 5.895146 2.006880 2.523975 2.495483 2.407925 4.756209 3.678826 3.655513      1.71117 1.81252 0.64771
7026.600000 5.916456 1.995939 2.465789 2.393620 2.395549 4.690909 3.424185 3.764516      1.92485 2.61840 0.72109
7026.800000 5.891586 1.962504 2.608839 2.430798 2.419941 4.754210 3.494162 3.881777      1.40247 2.28350 1.16208
7027.000000 5.894262 1.979984 2.499594 2.469679 2.537083 4.764871 3.615933 3.858946      1.65282 2.32450 0.65028
7027.200000 5.900163 1.966982 2.483312 2.444388 2.380042 4.638024 3.614852 3.835521      1.50950 1.88580 0.69138
7027.400000 5.904174 1.972332 2.450114 2.504241 2.429909 4.757965 3.466231 3.850516      1.77364 1.89555 1.28424
7027.600000 5.896218 2.019101 2.388074 2.481051 2.519293 4.612159 3.540536 3.721337      1.88137 1.73524 0.69905
7027.800000 5.885526 1.998343 2.419777 2.482472 2.460261 4.609524 3.586191 3.729995      1.62377 2.12837 1.06640
7028.000000 5.888367 1.953476 2.386957 2.256757 2.601805 4.472789 3.642449 3.820869      1.95863 2.22864 0.66957
7028.200000 5.891084 2.020606 2.532712 2.547044 2.447464 4.791657 3.580137 3.915390      2.69280 2.53359 1.19675
7028.400000 5.869696 1.967114 2.325071 2.648331 2.458070 4.644033 3.653926 3.955579      1.95922 2.25035 1.43511
7028.600000 5.894971 1.969609 2.420975 2.491692 2.437015 4.615133 3.566377 3.877228      1.86784 2.50007 1.40089
7028.800000 5.886267 1.975657 2.453687 2.486901 2.466457 4.723669 3.539026 3.864050      1.88849 2.00031 0.81102
7029.000000 5.912057 1.843733 2.520900 2.426351 2.324149 4.640804 3.783112 3.799790      1.60914 2.32444 0.81391
7029.200000 5.898938 1.973378 2.488959 2.560760 2.439968 4.714760 3.684003 3.961321      2.22870 2.11136 1.37591
7029.400000 5.880704 2.043205 2.467909 2.404419 2.543667 4.620665 3.611015 3.824205      1.75386 2.05923 1.14304
7029.600000 5.895332 1.945727 2.367455 2.364578 2.541902 4.577590 3.643223 3.780052      2.02647 2.38975 0.51563
7029.800000 5.900375 1.982281 2.492635 2.476385 2.587323 4.717050 3.643800 3.927954      2.20796 1.11942 0.69163
7030.000000 5.908480 1.951071 2.544739 2.445705 2.363607 4.782217 3.746556 3.678037      2.04942 2.24484 0.30521
7030.200000 5.902573 1.970620 2.533075 2.464084 2.407989 4.778227 3.661056 3.788475      2.22613 2.45688 0.99767
7030.400000 5.880531 1.915302 2.648813 2.287228 2.439490 4.681209 3.542718 3.923134      1.59979 2.22648 0.72398
7030.600000 5.893106 1.970692 2.494098 2.384416 2.477851 4.633402 3.551071 3.682656      1.40210 2.25934 0.95214
7030.800000 5.873153 2.013230 2.555914 2.520787 2.490973 4.883483 3.629495 3.865132      1.61617 2.30943 1.16637
7031.000000 5.893504 1.960269 2.497464 2.459633 2.531550 4.813297 3.632280 3.776659      1.59567 2.31946 0.50576
7031.200000 5.884663 1.951491 2.555829 2.509910 2.459399 4.769447 3.686109 3.969601      1.91509 1.90626 0.87058
7031.400000 5.883762 2.003345 2.566379 2.465964 2.434301 4.850808 3.679666 3.610764      1.67561 1.81933 0.77361
7031.600000 5.893716 1.975328 2.580368 2.369005 2.395550 4.742707 3.722140 3.711950      2.15310 2.39913 1.24394
7031.800000 5.902080 1.888197 2.501584 2.348770 2.383218 4.609077 3.550322 3.881949      2.33020 1.94606 1.30559
7032.000000 5.879070 2.014383 2.621871 2.444663 2.451231 4.868529 3.609214 3.721432      2.08847 2.67122 0.89436
7032.200000 5.900963 2.010807 2.621410 2.383757 2.402071 4.807898 3.560673 3.646431      1.74024 2.77904 1.36768
7032.400000 5.898416 2.031384 2.540492 2.417324 2.438086 4.722958 3.666820 3.841113      1.55661 2.21162 0.96701
7032.600000 5.893140 2.033247 2.558314 2.462908 2.483988 4.700968 3.634919 3.935587      1.28414 1.93545 1.32490
7032.800000 5.877660 1.972591 2.509293 2.557404 2.339684 4.842898 3.762581 3.829781      1.52384 2.03442 0.85795
7033.000000 5.887794 1.898025 2.608378 2.413691 2.378640 4.874786 3.450119 3.833456      1.10171 2.07951 0.74932
7033.200000 5.858582 1.950930 2.721118 2.406345 2.342308 4.970548 3.671220 3.770423      1.48420 1.99299 0.93326
7033.400000 5.878917 1.973002 2.449255 2.506592 2.544360 4.817823 3.577929 3.828250      1.21025 2.30149 1.00169
7033.600000 5.910098 1.949189 2.515080 2.379938 2.430223 4.749635 3.404157 3.872891      1.39912 2.48743 0.66686
7033.800000 5.894135 1.971962 2.506868 2.461678 2.331780 4.689725 3.831524 3.647668      2.06387 1.91658 1.18939
7034.000000 5.894133 1.955429 2.375651 2.476693 2.472438 4.662392 3.525268 3.801400      1.37457 2.15137 1.38051
7034.200000 5.887372 1.960666 2.412499 2.369066 2.613737 4.529986 3.759505 3.953494      1.49242 2.07565 0.78571
7034.400000 5.871745 1.963691 2.537262 2.402572 2.645148 4.745167 3.622059 3.916766      1.50639 2.19745 1.35657
7034.600000 5.867515 1.991952 2.512870 2.459159 2.538410 4.704326 3.801452 3.892549      1.81749 2.93187 1.40787
7034.800000 5.865413 1.964426 2.410508 2.437764 2.712253 4.570102 3.777813 4.046022      1.53795 2.28013 1.08645
7035.000000 5.900314 1.981322 2.326224 2.494474 2.445221 4.425359 3.750536 3.968432      1.98194 2.59772 1.44086
7035.200000 5.888712 1.965888 2.423670 2.364798 2.513198 4.411504 3.593823 4.041069      1.59985 2.55111 1.25031
7035.400000 5.901173 2.003235 2.321997 2.436366 2.524421 4.388852 3.804161 3.880591      1.87739 1.93808 1.58063
7035.600000 5.776928 1.989450 2.710848 2.250028 2.352426 4.692233 3.804115 3.761712      1.80756 2.78658 1.47842
7035.800000 5.902456 1.978780 2.368478 2.494531 2.411039 4.615169 3.833350 3.548265      1.46763 2.57106 1.35057
7036.000000 5.892012 2.015281 2.413361 2.506173 2.461549 4.658889 3.707421 3.852676      1.79601 2.24627 1.35823
7036.200000 5.869414 1.992234 2.412127 2.610788 2.420487 4.736049 3.866963 3.853409      1.76944 1.90336 1.45078
7036.400000 5.886781 1.977450 2.434119 2.408086 2.587676 4.357889 3.814243 4.001305      1.59320 2.01521 1.59039
7036.600000 5.891857 1.958786 2.364369 2.400186 2.557359 4.339098 3.735913 3.872376      1.80679 1.88512 1.16062
7036.800000 5.895380 1.994350 2.449526 2.398981 2.435250 4.526473 3.901390 3.748959      2.27235 2.06409 1.61251
7037.000000 5.894237 1.968331 2.352324 2.369129 2.640460 4.332234 3.743256 4.015247      1.54605 2.29963 1.53726
7037.200000 5.882160 1.987800 2.509789 2.261749 2.531140 4.486912 3.893520 3.643349      1.73695 2.04701 1.25158
7037.400000 5.903639 2.022759 2.433923 2.513230 2.491248 4.521489 4.049613 3.917388      1.64772 2.60772 1.48084
7037.600000 5.887899 1.985403 2.445932 2.435465 2.435929 4.491252 3.805846 3.896977      1.97442 1.69923 1.68137
7037.800000 5.892786 2.006273 2.369342 2.660390 2.417846 4.631003 3.732561 4.204265      1.75598 1.42603 2.34359
7038.000000 5.864383 1.997559 2.470852 2.678356 2.498525 4.644329 3.980966 4.308161      1.32863 1.55374 1.99289
7038.200000 5.878615 1.924474 2.481158 2.631247 2.553783 4.698234 3.813783 4.227738      1.33306 1.48858 1.44302
7038.400000 5.839418 2.028996 2.492983 2.698841 2.354677 4.840897 3.817536 3.973863      1.51860 2.07380 1.46726
7038.600000 5.888913 1.994561 2.606837 2.406339 2.430102 4.525329 3.886562 4.077043      1.30963 1.74403 2.45708
7038.800000 5.879287 1.956999 2.421940 2.415679 2.542135 4.566505 3.712853 3.785574      1.35652 1.43849 0.46179
7039.000000 5.894334 1.989379 2.512547 2.463929 2.475939 4.793684 3.610361 3.686448      1.18033 1.34066 0.55450
7039.200000 5.880723 2.006524 2.667256 2.481585 2.437070 4.894847 3.647309 3.886775      1.60522 2.76269 1.83295
7039.400000 5.896446 1.946063 2.558454 2.360119 2.423812 4.675767 3.903230 3.655748      1.60789 2.27673 0.81370
7039.600000 5.909289 1.954238 2.548648 2.335037 2.392661 4.613662 3.568875 3.871903      1.65976 1.75901 1.11087
7039.800000 5.889324 1.977242 2.522604 2.333432 2.575458 4.713819 3.638881 3.873817      1.88428 2.53810 1.18704
7040.000000 5.904838 2.017208 2.470225 2.519864 2.515911 4.769478 3.604064 3.737643      2.37517 1.84271 1.15153
7040.200000 5.891816 1.989738 2.561299 2.374606 2.382371 4.662437 3.495422 3.824484      1.76806 1.73755 0.87438
7040.400000 5.893240 1.959108 2.491883 2.378455 2.346593 4.640851 3.603921 3.753865      1.33014 2.00597 1.59767
7040.600000 5.880484 1.976959 2.510147 2.429953 2.396527 4.668312 3.750580 3.678008      1.54862 2.00904 1.08181
7040.800000 5.883054 1.974550 2.526402 2.461521 2.474811 4.767068 3.714363 3.627523      1.36074 1.93204 1.55455
7041.000000 5.869687 1.974467 2.588155 2.322077 2.531097 4.656267 3.612511 3.679930      1.21158 1.86211 1.04910
7041.200000 5.909116 1.983278 2.457921 2.421048 2.482153 4.617764 3.637499 3.831899      1.88758 2.61962 1.13519
7041.400000 5.898478 1.987517 2.594877 2.332722 2.451841 4.706901 3.721683 3.744154      1.61649 2.24748 1.57097
7041.600000 5.924793 1.839798 2.364247 2.291754 2.371955 4.450029 3.473289 3.755801      1.52887 1.98826 1.47446
7041.800000 5.897235 1.974776 2.477418 2.490679 2.424039 4.726184 3.740223 3.808074      1.65458 2.22576 0.59881
7042.000000 5.890765 2.006636 2.579357 2.425247 2.393375 4.809374 3.665856 3.641877      1.65504 2.28568 1.13177
7042.200000 5.896423 1.968106 2.524507 2.468945 2.325434 4.727721 3.620751 3.917480      2.27389 1.99230 1.06297
7042.400000 5.899701 1.957301 2.480234 2.532550 2.334747 4.730939 3.898515 3.713672      2.06708 2.41851 0.82252
7042.600000 5.876376 2.032461 2.471157 2.421077 2.557356 4.523340 3.811785 3.832331      2.44173 2.18987 1.28650
7042.800000 5.896566 1.980957 2.425822 2.416171 2.504135 4.671348 3.598066 3.563485      1.76022 1.75014 1.09934
7043.000000 5.907978 1.957540 2.357125 2.416013 2.372487 4.550511 3.600247 3.793460      1.77503 2.53573 1.34190
7043.200000 5.900357 2.001372 2.454994 2.351646 2.449779 4.649557 3.606239 3.735343      1.62534 2.74076 1.31088
7043.400000 5.898432 1.966200 2.386778 2.442076 2.552473 4.611369 3.670267 3.887607      1.93445 2.40123 1.22363
7043.600000 5.889535 1.998869 2.492970 2.519114 2.411657 4.661022 3.771418 3.894789      2.02845 2.14555 1.01486
7043.800000 5.899354 2.004077 2.549307 2.374842 2.375318 4.661040 3.540093 3.872237      1.59600 2.87514 1.27968
7044.000000 5.895485 1.981290 2.555603 2.388519 2.401217 4.721649 3.606189 3.819214      1.86545 2.49729 0.83354
7044.200000 5.881383 2.022236 2.667222 2.412023 2.431209 4.739260 3.717347 3.915275      2.20848 2.12432 1.69531
7044.400000 5.751137 2.021506 2.509855 2.348689 2.774720 4.679113 3.605902 3.706907      1.38386 2.53408 0.80306
7044.600000 5.887352 2.045141 2.669506 2.338102 2.355335 4.732882 3.687016 3.813558      1.63230 2.69070 1.78108
7044.800000 5.891392 1.975986 2.399495 2.458275 2.437858 4.563223 3.592178 3.822940      2.14595 2.37180 1.38054
7045.000000 5.904546 1.961326 2.425866 2.440138 2.491252 4.583613 3.657951 3.766277      1.85289 2.43514 1.42265
7045.200000 5.906830 1.952661 2.369096 2.443237 2.432120 4.525227 3.486431 3.852948      1.63894 2.56152 1.13071
7045.400000 5.894762 1.969666 2.527923 2.191265 2.423887 4.430364 3.645047 3.632669      1.52009 2.37192 0.58891
7045.600000 5.893855 1.974408 2.428729 2.471794 2.428905 4.692750 3.548813 3.861517      2.26864 1.83946 0.54883
