#! FIELDS time coordination coordinationb d1 d2 d3 d4 d5 d6 cc1 cc2 cc3 
 7000.000000 3.944346 3.131590 2.316173 2.401404 26.147626 4.613103 24.585546 27.355364 2.83359 2.57874 1.41808
 7000.200000 3.961274 3.095313 2.290602 2.320957 25.976089 4.494756 24.736467 27.587784 2.40032 3.31350 1.64243
 7000.400000 3.958380 3.001378 2.206996 2.179985 26.291131 4.341429 24.730206 27.892857 2.82208 3.55592 1.33673
 7000.600000 3.945470 2.976489 2.180693 2.205285 26.817317 4.311286 25.354180 28.347019 2.55884 2.99235 2.05083
 7000.800000 3.947550 2.985228 2.271672 2.274812 27.305345 4.445339 25.625263 28.895387 2.65375 2.93557 1.99127
 7001.000000 3.952092 3.032873 2.300344 2.128458 27.246323 4.315372 25.539471 28.835060 2.77434 3.76599 2.59553
 7001.200000 3.947438 2.992939 2.274068 2.301134 26.710141 4.462892 24.992535 28.322329 2.51965 3.25719 1.63661
 7001.400000 3.955342 3.152920 2.331598 2.295452 26.664652 4.551912 24.983694 28.314187 2.99706 2.75738 2.11712
 7001.600000 3.949326 3.243734 2.404190 2.286763 27.221576 4.540602 25.246388 29.161590 2.84533 3.07939 2.12086
 7001.800000 3.946920 3.512903 2.372494 2.301024 27.797053 4.510280 25.796094 29.749035 2.88648 3.01116 1.26471
 7002.000000 3.938319 3.661523 2.406056 2.416246 28.285869 4.605289 26.243828 30.135838 3.07293 3.39052 1.18524
 7002.200000 3.940681 3.771859 2.395284 2.482388 28.487825 4.730271 26.501431 30.107444 2.67610 3.23842 0.78043
 7002.400000 3.944488 3.807392 2.465875 2.392451 29.308669 4.681396 27.285839 29.542813 2.42598 2.83678 0.65692
 7002.600000 3.904230 3.918661 2.489808 2.600991 29.908482 4.686341 27.974566 28.929134 2.21803 3.23084 2.18034
 7002.800000 3.922765 3.868131 2.443415 2.444496 29.935980 4.597374 28.524256 29.058211 2.81514 3.13654 1.90613
 7003.000000 3.937794 3.911082 2.476674 2.421413 29.615350 4.623527 28.873236 28.899578 2.39234 3.33299 1.72216
 7003.200000 3.948926 3.804882 2.276441 2.390024 29.197701 4.463955 29.106586 28.286534 2.56163 2.85389 1.81141
 7003.400000 3.928930 3.989753 2.454107 2.460973 29.550801 4.670706 28.635681 28.716042 2.56253 3.18677 1.40083
 7003.600000 3.932463 3.909663 2.350390 2.439196 29.544307 4.631127 28.506688 28.611615 2.61896 3.02484 2.13138
 7003.800000 3.940699 3.963333 2.511679 2.420719 29.410148 4.725208 28.626515 28.607619 3.16412 3.07935 2.09518
 7004.000000 3.930762 3.922198 2.434960 2.371573 28.831015 4.544692 29.125014 28.100930 2.73878 3.38406 2.33679
 7004.200000 3.952440 3.921045 2.463815 2.303412 29.035439 4.593341 29.103763 28.161918 3.05918 3.50969 1.50567
 7004.400000 3.921180 3.921030 2.475561 2.418803 29.198664 4.699007 29.031963 28.403370 2.79740 3.68603 2.62539
 7004.600000 3.938829 3.941480 2.426357 2.491723 29.270477 4.704394 28.918375 28.600812 3.00942 3.52991 1.18741
 7004.800000 3.928617 3.944636 2.434303 2.522598 29.324791 4.815554 29.155247 28.868199 3.00908 2.75876 1.41562
 7005.000000 3.937213 3.806039 2.347954 2.419323 29.193686 4.611655 29.437875 28.797796 2.77273 2.59256 0.72702
 7005.200000 3.932529 3.947966 2.401505 2.321280 28.762180 4.541303 29.572072 28.149015 2.95782 3.10746 0.82959
 7005.400000 3.916727 3.972782 2.529975 2.407841 29.422267 4.664397 28.488584 28.733416 2.66843 3.03731 0.68813
 7005.600000 3.935678 3.926289 2.420483 2.425677 29.565404 4.663647 28.387390 28.560471 3.08938 3.31346 0.94685
 7005.800000 3.946945 3.927200 2.445830 2.391120 29.264721 4.695181 28.856218 28.421315 2.61471 2.86921 0.96256
 7006.000000 3.935583 3.909684 2.331846 2.422539 29.398696 4.633225 29.003811 28.689727 2.60582 3.37279 1.08570
